Website,SKU,Link(from where we get info),Name,Type of product,Model/Color,Material,Price,Promo Price,Description of a product (romantic),Size,Info from the file,Width,Depth,Height,Weight,Bullet1,Bullet2,Bullet3,Bullet4,Bullet5,Bullet6,Bullet7,Bullet8,Bullet9,Bullet10,Bullet11,Bullet12,Bullet13,Bullet14,Bullet15,Name of the document1,Downloads1,Name of the document2,Downloads2,Image1,Image2,Image3,Image4,Image5,Image6,Image7,Image8,Image9,Image10
https://ofminc.com/,161-2332-BK-WNT,https://ofminc.com/products/ofm-161-2332-bar-counter-stool,"OFM 161 Collection Industrial Modern 2 Pack Backless 23"" to 32"" Height Adjustable Bar Stool (161-2332)",,Black/Walnut,,71.80,138.96,"<p>The OFM 161 Collection Industrial Modern Backless 23"" to 32"" Adjustable Bar Stool, 2 pack, is the quintessential industrial modern accent where wood meets metal in a minimalist form with pneumatically adjustable height to accommodate all users.
</p>",,,,,,,"Set of 2, adjustable seat height stools from 23"" to 32""",Height adjustment handle is easy to access beneath the seat,Welded foot rest provides a comfortable place to rest your feet,Easy 5 minute assembly,Stool has a matte Black finish with a Walnut finish wood seat,Trumpet base for seating support,Base features a plastic ring that helps prevent sliding and scratching,Holds 250 lb and measures 15.2 D x 15.2 W x 23-32 H,Backed by our 5 Year Limited Warranty and tested to light commercial-grade standards,"
",,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--4JyIuF7O--/mm6hnw31eacjlusdpdaa.pdf,,,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/fgsnia5uzp9ucwsp4dwi_6c03ab10-09ad-4b77-8389-6c2fe813b571_large.jpg?v=1602702630,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/nrbjlu0b5tdiqm1antsb_61e96644-f499-4ef3-b89b-fa53cd6251e8_large.jpg?v=1603215188,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/uhlukknnm8wufvnqgy5s_216dcdc6-7221-4d1f-9e08-4abd64012220_large.jpg?v=1603215188,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/untoxrcaj3zyabmdejt5_4855e7d7-01eb-422d-86a0-94a762eee6c8_large.jpg?v=1603215188,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/fodtjcqwwvpwmw5lcxdc_b42542be-4357-4cff-839a-65cfb478148f_large.jpg?v=1603215188,,,,,
https://ofminc.com/,161-2332-WHT-NT,https://ofminc.com/products/ofm-161-2332-bar-counter-stool,"OFM 161 Collection Industrial Modern 2 Pack Backless 23"" to 32"" Height Adjustable Bar Stool (161-2332)",,White/Natural,,71.80,138.96,"<p>The OFM 161 Collection Industrial Modern Backless 23"" to 32"" Adjustable Bar Stool, 2 pack, is the quintessential industrial modern accent where wood meets metal in a minimalist form with pneumatically adjustable height to accommodate all users.
</p>",,,,,,,"Set of 2, adjustable seat height stools from 23"" to 32""",Height adjustment handle is easy to access beneath the seat,Welded foot rest provides a comfortable place to rest your feet,Easy 5 minute assembly,Stool has a matte Black finish with a Walnut finish wood seat,Trumpet base for seating support,Base features a plastic ring that helps prevent sliding and scratching,Holds 250 lb and measures 15.2 D x 15.2 W x 23-32 H,Backed by our 5 Year Limited Warranty and tested to light commercial-grade standards,"
",,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--4JyIuF7O--/mm6hnw31eacjlusdpdaa.pdf,,,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/wxst9cz1a3fjffxft6ij_f9da29de-c772-418d-9ead-135dc09346f1_large.jpg?v=1603140758,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/ijrlvdivyprikwhkxxnb_ad7d61e3-5986-47c6-87a2-3ad3f95fa18a_large.jpg?v=1603215188,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/hsiu27wwrpss5nuvwppk_fc558a01-6f92-40f0-ad8b-37014e0e789c_large.jpg?v=1603215188,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/shhjlgpfrsz76smdesxw_d033e5d9-5f78-4804-bccd-e097f8000e07_large.jpg?v=1603215188,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/bqbp0ewz8dfpist6cwfg_a1feb750-d492-4092-9923-ba2b58657156_large.jpg?v=1603215188,,,,,
https://ofminc.com/,161-BT24-BK,https://ofminc.com/products/ofm-161-bt24-table,"OFM 161 Collection Industrial Modern 24"" Square Bar Table with Footring, Galvanized Steel Indoor/Outdoor Table (161-BT24)",Table,Black,,137.16,,"<p>The OFM 161 Collection Industrial Modern 24"" Square Bar Table with Footring is perfect for indoor or outdoor applications because its galvanized steel is coated in an anti-UV powder that helps prevent heat retention ensuring you stay cool.
</p>",,,,,,,"24"" x 24"" square indoor/outdoor bar height table is 41"" high","Metal footrest 11.5"" from the ground",Made of galvanized steel,Anti-UV powder prevents heat retention,Matte finish,Easy to clean metal table,X-brace provides additional support and stability,Holds 200 lb and measures 24.0 D x 24.0 W x 41.5 H,Plastic non-marring protective floor glides,Full BIFMA rating,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--Si4E1UA3--/rx6zqwdeyalta4sibrxg.pdf,,,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/empuznddauv28ahj9sze_large.jpg?v=1602702668,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/ftynof9tih1rcmxh8jbj_bcdcc32d-96cd-4ce6-90a6-800edbf1bca6_large.jpg?v=1603215469,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/afpkzrevk99hkpoubcja_ee06fdac-e8d5-4d36-9945-192a98f72f02_large.jpg?v=1603215469,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/mib630ck94pnxrgqdofw_00d25fa3-2a74-4d0d-9969-1f8a1efa4cd0_large.jpg?v=1603215469,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/ezc8bn7zvm6zwplksg4m_b07adf84-b95e-4844-939f-132235d9895f_large.jpg?v=1603215469,,,,,
https://ofminc.com/,161-BT24-WHT,https://ofminc.com/products/ofm-161-bt24-table,"OFM 161 Collection Industrial Modern 24"" Square Bar Table with Footring, Galvanized Steel Indoor/Outdoor Table (161-BT24)",Table,White,,117.00,,"<p>The OFM 161 Collection Industrial Modern 24"" Square Bar Table with Footring is perfect for indoor or outdoor applications because its galvanized steel is coated in an anti-UV powder that helps prevent heat retention ensuring you stay cool.
</p>",,,,,,,"24"" x 24"" square indoor/outdoor bar height table is 41"" high","Metal footrest 11.5"" from the ground",Made of galvanized steel,Anti-UV powder prevents heat retention,Matte finish,Easy to clean metal table,X-brace provides additional support and stability,Holds 200 lb and measures 24.0 D x 24.0 W x 41.5 H,Plastic non-marring protective floor glides,Full BIFMA rating,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--Si4E1UA3--/rx6zqwdeyalta4sibrxg.pdf,,,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/r9qfcjjksh3dj5ecfzml_large.jpg?v=1603140048,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/xpzdlfiphukqvkyg7f7s_9eaf0101-1e98-4be3-99e3-f2efc000c329_large.jpg?v=1603215469,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/rav761qbrttcbumh9gbb_39ea273f-9953-49e1-b0aa-284f6bc1ada0_large.jpg?v=1603215469,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/oksgwhscdilzzz26fakl_897f15ea-e8e3-4096-91d4-69787212e708_large.jpg?v=1603215469,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/u9wd4metuh5fbpjokuqw_fac1779b-9f31-4e40-9711-008ca34a18bc_large.jpg?v=1603215469,,,,,
https://ofminc.com/,161-BT24-GM,https://ofminc.com/products/ofm-161-bt24-table,"OFM 161 Collection Industrial Modern 24"" Square Bar Table with Footring, Galvanized Steel Indoor/Outdoor Table (161-BT24)",Table,Gunmetal,,137.16,,"<p>The OFM 161 Collection Industrial Modern 24"" Square Bar Table with Footring is perfect for indoor or outdoor applications because its galvanized steel is coated in an anti-UV powder that helps prevent heat retention ensuring you stay cool.
</p>",,,,,,,"24"" x 24"" square indoor/outdoor bar height table is 41"" high","Metal footrest 11.5"" from the ground",Made of galvanized steel,Anti-UV powder prevents heat retention,Matte finish,Easy to clean metal table,X-brace provides additional support and stability,Holds 200 lb and measures 24.0 D x 24.0 W x 41.5 H,Plastic non-marring protective floor glides,Full BIFMA rating,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--Si4E1UA3--/rx6zqwdeyalta4sibrxg.pdf,,,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/cbi3qk4gze8hrdj8a8gm_large.jpg?v=1603140048,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/fo1bzbfmvfvfl5ppphx1_86062f2d-d082-4c42-a5fe-3ac0c4dac59b_large.jpg?v=1603215469,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/zekkn7y26xg4yby6g0ku_72340a7a-bc9f-4ddf-b09c-1d9083ec2aea_large.jpg?v=1603215469,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/ouax4mj41ttbtxwzapuq_4e920028-f387-46e8-8287-725f2a127d36_large.jpg?v=1603215469,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/ercvbhdar50vxqnrkq8f_145b829a-27d1-42f8-a38b-5af20cb84a23_large.jpg?v=1603215469,,,,,
https://ofminc.com/,161-BT24-WHT-NT,https://ofminc.com/products/ofm-161-bt24-table,"OFM 161 Collection Industrial Modern 24"" Square Bar Table with Footring, Galvanized Steel Indoor/Outdoor Table (161-BT24)",Table,White/Natural,,71.24,137.88,"<p>The OFM 161 Collection Industrial Modern 24"" Square Bar Table with Footring is perfect for indoor or outdoor applications because its galvanized steel is coated in an anti-UV powder that helps prevent heat retention ensuring you stay cool.
</p>",,,,,,,"24"" x 24"" square indoor/outdoor bar height table is 41"" high","Metal footrest 11.5"" from the ground",Made of galvanized steel,Anti-UV powder prevents heat retention,Matte finish,Easy to clean metal table,X-brace provides additional support and stability,Holds 200 lb and measures 24.0 D x 24.0 W x 41.5 H,Plastic non-marring protective floor glides,Full BIFMA rating,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--Si4E1UA3--/rx6zqwdeyalta4sibrxg.pdf,,,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/dmyjzyo7zkkh4rxruanv_large.jpg?v=1603140049,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/hlzfnc5iugh58ul8bnvy_fbe12ccf-48f5-4ba8-b953-3d72615b900d_large.jpg?v=1603215470,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/zl3amsm8skrupss1l7ay_1c53287f-6354-4c48-b3a6-846d4fd45edb_large.jpg?v=1603215470,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/l8pek72kvclsnplmrhzt_34b0ac6b-c7e5-44ca-b29e-c15ea3f0c9a5_large.jpg?v=1603215470,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/h60jhwokv1ueqa2bakqp_271eaff3-6cac-4396-9c7c-bb24acd335d2_large.jpg?v=1603215470,,,,,
https://ofminc.com/,161-BT24-BK-WNT,https://ofminc.com/products/ofm-161-bt24-table,"OFM 161 Collection Industrial Modern 24"" Square Bar Table with Footring, Galvanized Steel Indoor/Outdoor Table (161-BT24)",Table,Black/Walnut,,92.63,179.28,"<p>The OFM 161 Collection Industrial Modern 24"" Square Bar Table with Footring is perfect for indoor or outdoor applications because its galvanized steel is coated in an anti-UV powder that helps prevent heat retention ensuring you stay cool.
</p>",,,,,,,"24"" x 24"" square indoor/outdoor bar height table is 41"" high","Metal footrest 11.5"" from the ground",Made of galvanized steel,Anti-UV powder prevents heat retention,Matte finish,Easy to clean metal table,X-brace provides additional support and stability,Holds 200 lb and measures 24.0 D x 24.0 W x 41.5 H,Plastic non-marring protective floor glides,Full BIFMA rating,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--Si4E1UA3--/rx6zqwdeyalta4sibrxg.pdf,,,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/hrse0kxvhujizfeyhgsq_large.jpg?v=1603140049,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/grnrkn1ptqx0lnmxyzot_70e6c458-9a04-420e-9687-6da2ebde8af7_large.jpg?v=1603215470,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/lzprxc5tdc3ussf2qj3f_dfbb6133-8854-4dc4-bc00-2743d92a6fe8_large.jpg?v=1603215470,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/fzpebesx5drxcpynilik_0ae36144-34eb-4740-bdce-9368aa35fb41_large.jpg?v=1603215470,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/n2kq3abfywshcctjqdgi_a1be9603-29a3-49cf-92ca-9d5bb606227f_large.jpg?v=1603215470,,,,,
https://ofminc.com/,161-BT24-GM-WNT,https://ofminc.com/products/ofm-161-bt24-table,"OFM 161 Collection Industrial Modern 24"" Square Bar Table with Footring, Galvanized Steel Indoor/Outdoor Table (161-BT24)",Table,Gunmetal/Walnut,,112.96,179.28,"<p>The OFM 161 Collection Industrial Modern 24"" Square Bar Table with Footring is perfect for indoor or outdoor applications because its galvanized steel is coated in an anti-UV powder that helps prevent heat retention ensuring you stay cool.
</p>",,,,,,,"24"" x 24"" square indoor/outdoor bar height table is 41"" high","Metal footrest 11.5"" from the ground",Made of galvanized steel,Anti-UV powder prevents heat retention,Matte finish,Easy to clean metal table,X-brace provides additional support and stability,Holds 200 lb and measures 24.0 D x 24.0 W x 41.5 H,Plastic non-marring protective floor glides,Full BIFMA rating,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--Si4E1UA3--/rx6zqwdeyalta4sibrxg.pdf,,,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/wxazgjqqs0crpiqyhftt_large.jpg?v=1603140049,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/nyr4ezgr6gk7jb4p2510_14195b2b-2eec-4caf-8ccb-b1f3514420ca_large.jpg?v=1603215470,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/rfz3rswrscmjgoexvpuj_ff015018-1315-42ea-836c-41d9dab65361_large.jpg?v=1603215470,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/qlhaj9xp37zmpbtwkw6m_93907c6b-96a9-41cb-8c39-4140fc7e75ad_large.jpg?v=1603215470,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/sibeqx0dkhbwcthdkivq_f77d2e4f-b708-4c96-be2c-1b2a799e146b_large.jpg?v=1603215470,,,,,
https://ofminc.com/,161-T30-WHT,https://ofminc.com/products/ofm-161-t30-table,"OFM 161 Collection Industrial Modern 30"" Square Dining Table, Galvanized Steel Indoor/Outdoor Table (161-T30)",Table,White,,108.72,,"<p>The OFM 161 Collection Industrial Modern 30"" Square Dining Table is a blank slate that pairs perfectly with any chair from the 161 Collection. This industrial table doesn't just look rugged, it weathers the outdoor elements beautifully.
</p>",,,,,,,"30"" x 30"" square indoor/outdoor dining table 30"" high",Made of galvanized steel,Anti-UV powder prevents heat retention,Matte finish,Easy to clean metal table,X-brace provides additional support and stability,Holds 200 lb and measures 30.0 D x 30.0 W x 30.0 H,Plastic non-marring protective floor glides,Full BIFMA rating,Backed by our 5 Year Limited Warranty,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--MN0JVYBZ--/gylmpmd6zawupmnarzmk.pdf,,,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/xyigxlnmy9ntxttmh6fz_large.jpg?v=1602702728,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/oaiv8trdnf8xnkmzipbk_dae0cb8d-3c65-4046-8330-64d94c621b2a_large.jpg?v=1603216004,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/ppf6wsehkhfdtkkxl6dt_3401f3ef-de6f-4ffd-9b53-ba7b0bc08a3c_large.jpg?v=1603216004,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/y0p2sqshs1eaunbsi6fv_d20026ad-4c1e-48c8-938c-fa02256aa802_large.jpg?v=1603216004,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/l9i20l3zlm9nwywk0qhm_a9fa341b-97df-4968-83cb-abb7c0c6c8ef_large.jpg?v=1603216004,,,,,
https://ofminc.com/,161-T30-BK,https://ofminc.com/products/ofm-161-t30-table,"OFM 161 Collection Industrial Modern 30"" Square Dining Table, Galvanized Steel Indoor/Outdoor Table (161-T30)",Table,Black,,141.12,,"<p>The OFM 161 Collection Industrial Modern 30"" Square Dining Table is a blank slate that pairs perfectly with any chair from the 161 Collection. This industrial table doesn't just look rugged, it weathers the outdoor elements beautifully.
</p>",,,,,,,"30"" x 30"" square indoor/outdoor dining table 30"" high",Made of galvanized steel,Anti-UV powder prevents heat retention,Matte finish,Easy to clean metal table,X-brace provides additional support and stability,Holds 200 lb and measures 30.0 D x 30.0 W x 30.0 H,Plastic non-marring protective floor glides,Full BIFMA rating,Backed by our 5 Year Limited Warranty,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--MN0JVYBZ--/gylmpmd6zawupmnarzmk.pdf,,,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/ybpm5oxgmbspbjx4n1eu_large.jpg?v=1603140423,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/vzds12xdjppbqhgpzbaf_5cc6ddc3-4d32-4f73-80e6-8280114cca10_large.jpg?v=1603216004,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/aau61hb7ltdketnibiao_ffe7b533-cd6c-4f40-b021-9ccf6a030a9b_large.jpg?v=1603216004,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/ykvlsmo5verixfvd0jfz_6a7dbb5c-3be0-4112-b8f8-2270ea6e54b1_large.jpg?v=1603216004,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/tscvnhk8gkorrll5uacj_678e9cff-a3e4-4975-9ea1-dc2a8cdaee28_large.jpg?v=1603216004,,,,,
https://ofminc.com/,161-T30-GM,https://ofminc.com/products/ofm-161-t30-table,"OFM 161 Collection Industrial Modern 30"" Square Dining Table, Galvanized Steel Indoor/Outdoor Table (161-T30)",Table,Gunmetal,,141.12,,"<p>The OFM 161 Collection Industrial Modern 30"" Square Dining Table is a blank slate that pairs perfectly with any chair from the 161 Collection. This industrial table doesn't just look rugged, it weathers the outdoor elements beautifully.
</p>",,,,,,,"30"" x 30"" square indoor/outdoor dining table 30"" high",Made of galvanized steel,Anti-UV powder prevents heat retention,Matte finish,Easy to clean metal table,X-brace provides additional support and stability,Holds 200 lb and measures 30.0 D x 30.0 W x 30.0 H,Plastic non-marring protective floor glides,Full BIFMA rating,Backed by our 5 Year Limited Warranty,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--MN0JVYBZ--/gylmpmd6zawupmnarzmk.pdf,,,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/z9gv2hj6ovkxkc8rpb91_large.jpg?v=1603140423,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/gc1c1uvh1sh5oxto2paa_e33dfbd3-3613-404f-9408-ab7af6d3f55a_large.jpg?v=1603216004,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/vljcqewh1mshgwrryx5u_fec80b3b-bb16-48ba-8ce9-b9d6cdf18018_large.jpg?v=1603216004,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/dy3kuxijfkzusflvqbqy_cb5a9f0e-6ed4-4f98-89e9-397e6f22eecb_large.jpg?v=1603216004,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/kghy2oo69pj4h81tw2n5_3d763eff-194b-4157-a6fb-41824d026f84_large.jpg?v=1603216004,,,,,
https://ofminc.com/,161-T30-GM-WNT,https://ofminc.com/products/ofm-161-t30-table,"OFM 161 Collection Industrial Modern 30"" Square Dining Table, Galvanized Steel Indoor/Outdoor Table (161-T30)",Table,Gunmetal/Walnut,,95.68,189.72,"<p>The OFM 161 Collection Industrial Modern 30"" Square Dining Table is a blank slate that pairs perfectly with any chair from the 161 Collection. This industrial table doesn't just look rugged, it weathers the outdoor elements beautifully.
</p>",,,,,,,"30"" x 30"" square indoor/outdoor dining table 30"" high",Made of galvanized steel,Anti-UV powder prevents heat retention,Matte finish,Easy to clean metal table,X-brace provides additional support and stability,Holds 200 lb and measures 30.0 D x 30.0 W x 30.0 H,Plastic non-marring protective floor glides,Full BIFMA rating,Backed by our 5 Year Limited Warranty,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--MN0JVYBZ--/gylmpmd6zawupmnarzmk.pdf,,,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/djlnbzxpoco2gtsqmerm_large.jpg?v=1603140423,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/vlymhr51p780itiqqbm3_fcfce6d8-7a24-497f-a805-f8a8de726733_large.jpg?v=1603216004,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/d9zfh1txkqubqaymv16j_1b1a0cff-4e03-4a58-9ead-22381815a097_large.jpg?v=1603216004,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/gjkpuztqspjrpyhq4pwv_73567bd8-29c8-4dab-9016-998d7eae48cc_large.jpg?v=1603216004,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/vfmma3fqn2kgds12uyxa_178dbc9b-cde0-491e-a078-570c85c6eb31_large.jpg?v=1603216004,,,,,
https://ofminc.com/,161-T30-WHT-NT,https://ofminc.com/products/ofm-161-t30-table,"OFM 161 Collection Industrial Modern 30"" Square Dining Table, Galvanized Steel Indoor/Outdoor Table (161-T30)",Table,White/Natural,,75.33,145.80,"<p>The OFM 161 Collection Industrial Modern 30"" Square Dining Table is a blank slate that pairs perfectly with any chair from the 161 Collection. This industrial table doesn't just look rugged, it weathers the outdoor elements beautifully.
</p>",,,,,,,"30"" x 30"" square indoor/outdoor dining table 30"" high",Made of galvanized steel,Anti-UV powder prevents heat retention,Matte finish,Easy to clean metal table,X-brace provides additional support and stability,Holds 200 lb and measures 30.0 D x 30.0 W x 30.0 H,Plastic non-marring protective floor glides,Full BIFMA rating,Backed by our 5 Year Limited Warranty,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--MN0JVYBZ--/gylmpmd6zawupmnarzmk.pdf,,,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/yqzqxrr8gdnrbrxo5fxc_large.jpg?v=1603140423,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/xpjxmexis9uzvb49hqk9_a65844cd-4814-4097-8bc9-06d6bf09793b_large.jpg?v=1603216004,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/rhgfwlvlctpzfdvvobi7_0ccc6229-33d9-4190-b0e3-6d6e8eaf47ba_large.jpg?v=1603216004,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/j7wvkycjcqbjneajgpkg_67ad8b85-32cb-475a-b845-86af78594ff7_large.jpg?v=1603216004,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/kikzl1fb58vqdokjftcv_ffc6d299-c2f1-4772-8ce7-289cbea6bfae_large.jpg?v=1603216004,,,,,
https://ofminc.com/,161-T30-BK-WNT,https://ofminc.com/products/ofm-161-t30-table,"OFM 161 Collection Industrial Modern 30"" Square Dining Table, Galvanized Steel Indoor/Outdoor Table (161-T30)",Table,Black/Walnut,,98.02,189.72,"<p>The OFM 161 Collection Industrial Modern 30"" Square Dining Table is a blank slate that pairs perfectly with any chair from the 161 Collection. This industrial table doesn't just look rugged, it weathers the outdoor elements beautifully.
</p>",,,,,,,"30"" x 30"" square indoor/outdoor dining table 30"" high",Made of galvanized steel,Anti-UV powder prevents heat retention,Matte finish,Easy to clean metal table,X-brace provides additional support and stability,Holds 200 lb and measures 30.0 D x 30.0 W x 30.0 H,Plastic non-marring protective floor glides,Full BIFMA rating,Backed by our 5 Year Limited Warranty,,,,,,Assembly Instructions,http://images.salsify.com/image/upload/s--MN0JVYBZ--/gylmpmd6zawupmnarzmk.pdf,,,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/uq7z95p22zegnk6pj4dw_large.jpg?v=1607695691,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/ejd2ecuqczeecf4vbvhc_8e438796-ac36-44b3-afbb-6188ff29b084_large.jpg?v=1607695691,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/de1zctfflpu0vui2whbj_b2626ccb-ff64-4b92-ad30-4582aeb2b967_large.jpg?v=1607695691,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/v48xkzi4dzjjfb2ngysv_619aab4d-c851-40e6-81a0-8054dd235fee_large.jpg?v=1607695691,https://cdn.shopify.com/s/files/1/0460/4428/3047/products/udryv9xd0miwnzyiogbj_76e83541-303f-4b8c-9557-e9a4a227c2b9_large.jpg?v=1607695691,,,,,
